ca,p,Tu,Tb,mb,mdot,qdot
-3.165828643492118033e+01,9.911768964820696274e+05,4.087046195936978279e+02,2.367503484747132006e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.398448818750001737e+04
-3.065326134763171240e+01,1.022215351611763239e+06,4.104039771667704031e+02,2.367503484747132006e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.378601693750001505e+04
-2.964823626034223025e+01,1.054739044589974917e+06,4.123186571478478868e+02,2.367503484747132006e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.234025143750001371e+04
-2.864321117305276232e+01,1.087844852259743260e+06,4.140923439033157365e+02,2.367503484747132006e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.339306412500001352e+04
-2.763818608576328018e+01,1.122209475774956867e+06,4.159929075520497008e+02,2.367503484747132006e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.250369843750001382e+04
-2.663316099847381224e+01,1.157674544701130129e+06,4.179624263550519458e+02,2.367503484747132006e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.198937081250001211e+04
-2.562813591118433010e+01,1.193625841123131337e+06,4.197912542610019386e+02,2.367503484747132006e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.292331612500001211e+04
-2.462311082389486216e+01,1.230654108771119965e+06,4.217075949738277245e+02,2.367503484747132006e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.217967350000001170e+04
-2.361808573660538002e+01,1.268512246311459923e+06,4.236425183974687911e+02,2.367503484747132006e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.187518462500001442e+04
-2.261306064931591209e+01,1.306799577976164408e+06,4.254818913284678956e+02,2.367503484747132006e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.233359393750001254e+04
-2.160803556202642994e+01,1.346237306613568682e+06,4.274897967897348394e+02,2.367503484747132006e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.083847831250001400e+04
-2.060301047473696201e+01,1.385619473529271316e+06,4.293083841011169284e+02,2.367503484747132006e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.183550406250001470e+04
-1.959798538744747987e+01,1.425899225918816868e+06,4.312705478078786427e+02,2.367503484747132006e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.037761931250001362e+04
-1.859296030015801193e+01,1.466241005242314190e+06,4.331593215490588022e+02,2.367503484747132006e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.038990300000001298e+04
-1.758793521286852979e+01,1.506320269260126632e+06,4.349356294834196319e+02,2.367503484747132006e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.064664400000001478e+04
-1.658291012557906186e+01,1.546152088067880133e+06,4.366509638061549481e+02,2.367503484747132006e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.046811412500001097e+04
-1.557788503828957971e+01,1.585510331985729514e+06,4.382922179534836005e+02,2.367503484747132006e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.030211925000001065e+04
-1.457285995100011178e+01,1.624388063104502624e+06,4.399059489425171137e+02,2.367503484747132006e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.717055375000012646e+03
-1.356783486371062963e+01,1.662503740643532015e+06,4.414769117400217624e+02,2.367503484747132006e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.142011562500010768e+03
-1.256280977642116170e+01,1.699293149904855993e+06,4.429078809651099959e+02,2.367503484747132006e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.193626312500011409e+03
-1.155778468913167956e+01,1.734568424192773877e+06,4.442173049216027607e+02,2.367503484747132006e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.017857062500010215e+03
-1.055275960184221162e+01,1.768685532620840706e+06,4.455579395248535661e+02,2.367503484747132006e+03,0.000000000000000000e+00,0.000000000000000000e+00,7.653473062500008382e+03
-9.547734514552729479e+00,1.800848823521469953e+06,4.467880363937210859e+02,2.367503484747132006e+03,0.000000000000000000e+00,0.000000000000000000e+00,7.231437562500008426e+03
-8.542709427263261546e+00,1.833297311797924573e+06,4.485161643132088329e+02,2.367503484747132006e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.331141812500002743e+03
-7.537684339973779402e+00,1.865279322428474668e+06,4.504318579006012442e+02,2.414026930657451885e+03,6.942065520528553124e-08,6.216619910777713065e-04,0.000000000000000000e+00
-6.532659252684311468e+00,1.900641191414538538e+06,4.525198934410495326e+02,2.416553999462675165e+03,6.548440666970785076e-07,5.242466849892579370e-03,0.000000000000000000e+00
-5.527634165394829324e+00,1.940900536364015657e+06,4.548596696134127342e+02,2.421058139317132373e+03,1.888365472419094433e-06,1.104618460961867901e-02,0.000000000000000000e+00
-4.522609078105361391e+00,1.991043100884415442e+06,4.577202522491603531e+02,2.426665190072074438e+03,4.178100789295683182e-06,2.050458054481635317e-02,0.000000000000000000e+00
-3.517583990815893458e+00,2.053193709487204207e+06,4.611869400301252426e+02,2.433915972239948587e+03,7.700441447388369794e-06,3.154256179647185049e-02,0.000000000000000000e+00
-2.512558903526411314e+00,2.132938186938977800e+06,4.655144163613817909e+02,2.443237350925608553e+03,1.291318653415009842e-05,4.668013403265630634e-02,0.000000000000000000e+00
-1.507533816236943380e+00,2.235288744074312504e+06,4.708838301815760019e+02,2.455039973556789391e+03,2.023947065346279434e-05,6.560687679114342308e-02,0.000000000000000000e+00
-5.025087289474612362e-01,2.366435301836387254e+06,4.774835773651214481e+02,2.469693816366705050e+03,3.021450756198174162e-05,8.932645892332698179e-02,0.000000000000000000e+00
5.025163583420066971e-01,2.530303662410544232e+06,4.853320865758009290e+02,2.487081419363247278e+03,4.323573293954488723e-05,1.166050777042022257e-01,0.000000000000000000e+00
1.507541445631488841e+00,2.731734704368419945e+06,4.944421148656331297e+02,2.507059453030757595e+03,5.977554749481851358e-05,1.481140449925759939e-01,0.000000000000000000e+00
2.512566532920956774e+00,2.966291969811796676e+06,5.043970603125379171e+02,2.528471389065866788e+03,7.962841864442610934e-05,1.777824679265969654e-01,0.000000000000000000e+00
3.517591620210438919e+00,3.230087435084847733e+06,5.148664101616811877e+02,2.550415061596618671e+03,1.026415120230997227e-04,2.060822590674345201e-01,0.000000000000000000e+00
4.522616707499906852e+00,3.518067753929608967e+06,5.255397875409915969e+02,2.572110566401242522e+03,1.285785457663443502e-04,2.322661460310057324e-01,0.000000000000000000e+00
5.527641794789388996e+00,3.825267243151096627e+06,5.361775685426027849e+02,2.593005717011083107e+03,1.572132697423157376e-04,2.564239629866327252e-01,0.000000000000000000e+00
6.532666882078856929e+00,4.149194281841669697e+06,5.466737803629632708e+02,2.612886988934822512e+03,1.885275304207450250e-04,2.804192150724657551e-01,0.000000000000000000e+00
7.537691969368339073e+00,4.480960256695372052e+06,5.567597595870122404e+02,2.631226818083699982e+03,2.219539947115660395e-04,2.993339991430030711e-01,0.000000000000000000e+00
8.542717056657807007e+00,4.808983208449595608e+06,5.661547641516118574e+02,2.647513535918884827e+03,2.566522759001554324e-04,3.107231198969900854e-01,0.000000000000000000e+00
9.547742143947289151e+00,5.113634798059482127e+06,5.744264394484445120e+02,2.660949083264945784e+03,2.910009151211367722e-04,3.075920759576027397e-01,0.000000000000000000e+00
1.055276723123675708e+01,5.377134621156990528e+06,5.812646246129752399e+02,2.671007924452784664e+03,3.234171962984233139e-04,2.902878090162038238e-01,0.000000000000000000e+00
1.155779231852623923e+01,5.585700085988681763e+06,5.864869912781801986e+02,2.677412322180361116e+03,3.525452628744661795e-04,2.608418461388187781e-01,0.000000000000000000e+00
1.256281740581570716e+01,5.731399320359048434e+06,5.900420896507561110e+02,2.680117286582358702e+03,3.774447324742054755e-04,2.229747587714541734e-01,0.000000000000000000e+00
1.356784249310518931e+01,5.813126746356902644e+06,5.920044148122346996e+02,2.679294143600231564e+03,3.977257051308783604e-04,1.816161170686130810e-01,0.000000000000000000e+00
1.457286758039465724e+01,5.842144406763862818e+06,5.926957967922635362e+02,2.675620868963945668e+03,4.141501385536486540e-04,1.470808069115976946e-01,0.000000000000000000e+00
1.557789266768413938e+01,5.823362880656206980e+06,5.922485629046178701e+02,2.669342655743107116e+03,4.268833441151167985e-04,1.140258601526928095e-01,0.000000000000000000e+00
1.658291775497360732e+01,5.760865912975742482e+06,5.907515702377361322e+02,2.660587560108758225e+03,4.360125719632576254e-04,8.175223849870166815e-02,0.000000000000000000e+00
1.758794284226308946e+01,5.667862104424221441e+06,5.884984034590097508e+02,2.649978039585857459e+03,4.425815016530314488e-04,5.882476761590919867e-02,0.000000000000000000e+00
1.859296792955255739e+01,5.546498887347321957e+06,5.855109470630196711e+02,2.637485773927048740e+03,4.465402302782471989e-04,3.545041619113270537e-02,0.000000000000000000e+00
1.959799301684203954e+01,5.414232681199877523e+06,5.821913578316001576e+02,2.624089414621137621e+03,4.495173060164167145e-04,2.665971425229596292e-02,0.000000000000000000e+00
2.060301810413150747e+01,5.271449980144103058e+06,5.785265716628940709e+02,2.609716131043961923e+03,4.513936180221247616e-04,1.680237465207551698e-02,0.000000000000000000e+00
2.160804319142098961e+01,5.122682448202020489e+06,5.746253828066114693e+02,2.594641316021885359e+03,4.525262696953463205e-04,1.014289612061975050e-02,0.000000000000000000e+00
2.261306827871045755e+01,4.973987861419905908e+06,5.706338096907215913e+02,2.579277924419255214e+03,4.535058242139135254e-04,8.771911048391122998e-03,0.000000000000000000e+00
2.361809336599993969e+01,4.826070217127753422e+06,5.665693289781067961e+02,2.563679818776772663e+03,4.543547765270318246e-04,7.602368253981784361e-03,0.000000000000000000e+00
2.462311845328940763e+01,4.677619753690839745e+06,5.623891980459389970e+02,2.547704965786407683e+03,4.548471258986551934e-04,4.408988791076818604e-03,0.000000000000000000e+00
2.562814354057888977e+01,4.531525889658987522e+06,5.581691325642145785e+02,2.531594144273064103e+03,4.552694194738197281e-04,3.781639109856123164e-03,0.000000000000000000e+00
2.663316862786835770e+01,4.390654230228980072e+06,5.539965455348832393e+02,2.515652964638512913e+03,4.559586653441624832e-04,6.172197004369941835e-03,0.000000000000000000e+00
2.763819371515783985e+01,4.253366932394809090e+06,5.498246558859088964e+02,2.499727203904354610e+03,4.566806186015916614e-04,6.465091666902724951e-03,0.000000000000000000e+00
2.864321880244730778e+01,4.116776271199496463e+06,5.455651919798865492e+02,2.483486748181886924e+03,4.570151053962055038e-04,2.995329360029313354e-03,0.000000000000000000e+00
2.964824388973678992e+01,3.985267264270511921e+06,5.413549464039890609e+02,2.467439852544184760e+03,4.575234767427716607e-04,4.552465582163531255e-03,0.000000000000000000e+00
3.065326897702624365e+01,3.859344479961686302e+06,5.372181291294336916e+02,2.451691342020440970e+03,4.582839047956870256e-04,6.809633473624475408e-03,0.000000000000000000e+00
3.165829406431572579e+01,3.735884106409259140e+06,5.330554630807208696e+02,2.435843815918789005e+03,4.588437188478919761e-04,5.013135028730963949e-03,0.000000000000000000e+00
3.266331915160520794e+01,3.616007629555830266e+06,5.289063241348704878e+02,2.420050642038198475e+03,4.593507380853741485e-04,4.540357444853650518e-03,0.000000000000000000e+00
3.366834423889469008e+01,3.501846846902428195e+06,5.248506848078371831e+02,2.404653876245557058e+03,4.601253660372674756e-04,6.936793573821906783e-03,0.000000000000000000e+00
3.467336932618414380e+01,3.390819499249257147e+06,5.208029354710964753e+02,2.389281707908025965e+03,4.607814891515967827e-04,5.875582712954952741e-03,0.000000000000000000e+00
3.567839441347362595e+01,3.282875331499752123e+06,5.167648854510306364e+02,2.373933132387625392e+03,4.613120300415267383e-04,4.750993850558349677e-03,0.000000000000000000e+00
3.668341950076310809e+01,3.180338847225129604e+06,5.128289340132457710e+02,2.359032600388343326e+03,4.621003234962575701e-04,7.059168156400265348e-03,0.000000000000000000e+00
3.768844458805259023e+01,3.081449061503523029e+06,5.089353131915547692e+02,2.344302667217929411e+03,4.628786804286616117e-04,6.970186595569907370e-03,0.000000000000000000e+00
3.869346967534204396e+01,2.985257218213417102e+06,5.050507008987025301e+02,2.329574485430678124e+03,4.634876738372000708e-04,5.453536181497697227e-03,0.000000000000000000e+00
3.969849476263152610e+01,2.893670155134547036e+06,5.012575043435912221e+02,2.315251713144236419e+03,4.642744788836929344e-04,7.045839460120509323e-03,0.000000000000000000e+00
4.070351984992100824e+01,2.805911997151796706e+06,4.975321210839493347e+02,2.301219427574539623e+03,4.651321133023204792e-04,7.680116511781851993e-03,0.000000000000000000e+00
4.170854493721049039e+01,2.720845580318920314e+06,4.938306847427335242e+02,2.287248247366433134e+03,4.658635868982574863e-04,6.550346301491807507e-03,0.000000000000000000e+00
4.271357002449994411e+01,2.639112931635182817e+06,4.901861215976988433e+02,2.273505836537442065e+03,4.666046191182037731e-04,6.635943782759716469e-03,0.000000000000000000e+00
4.371859511178942626e+01,2.561404537224561907e+06,4.866362910232047625e+02,2.260195772814558040e+03,4.675116844983003158e-04,8.122770788623709382e-03,0.000000000000000000e+00
4.472362019907890840e+01,2.485882717508506030e+06,4.831034177600541852e+02,2.246893777917516672e+03,4.682489356998945128e-04,6.602084762126343188e-03,0.000000000000000000e+00
4.572864528636839054e+01,2.413755368112713099e+06,4.796480968026041296e+02,2.233932818861383112e+03,4.690746435184552001e-04,7.394213797276756941e-03,0.000000000000000000e+00
4.673367037365784427e+01,2.344876755978984758e+06,4.762706725945506037e+02,2.221316606171757485e+03,4.699868105645275355e-04,8.168456209180087468e-03,0.000000000000000000e+00
4.773869546094732641e+01,2.277921240052445792e+06,4.729108979187176374e+02,2.208696111608622687e+03,4.707224088001869767e-04,6.587282451615135773e-03,0.000000000000000000e+00
4.874372054823680855e+01,2.214073792205816135e+06,4.696332697812510446e+02,2.196446908767254172e+03,4.715621481345605762e-04,7.519866026175391766e-03,0.000000000000000000e+00
4.974874563552629070e+01,2.152925521103865001e+06,4.664228866959492734e+02,2.184482651593158607e+03,4.724405297891458994e-04,7.865908016872759714e-03,0.000000000000000000e+00
5.075377072281574442e+01,2.093706481148441788e+06,4.632438493494718728e+02,2.172586681600190332e+03,4.732039590525740670e-04,6.836509314791657313e-03,0.000000000000000000e+00
5.175879581010522656e+01,2.037091730988967232e+06,4.601367633475496177e+02,2.161003814633285856e+03,4.740244685824537905e-04,7.347663120364396339e-03,0.000000000000000000e+00
5.276382089739470871e+01,1.983029913716581417e+06,4.571050284819277749e+02,2.149759242718812402e+03,4.749205336057045305e-04,8.024262589311929872e-03,0.000000000000000000e+00
5.376884598468419085e+01,1.930146825634270906e+06,4.540754461617665925e+02,2.138391389056071603e+03,4.755762998807142971e-04,5.872387216726349286e-03,0.000000000000000000e+00
5.477387107197364458e+01,1.880201293160113739e+06,4.511527379652338823e+02,2.127567105420363987e+03,4.764478520333820678e-04,7.804749824868588079e-03,0.000000000000000000e+00
5.577889615926312672e+01,1.832302881761302007e+06,4.482913270709146900e+02,2.116998474007075401e+03,4.773410604749382040e-04,7.998681899260669942e-03,0.000000000000000000e+00
5.678392124655260886e+01,1.785445850034376141e+06,4.454341875212463151e+02,2.106309645834802268e+03,4.780071746869560007e-04,5.965052996168115212e-03,0.000000000000000000e+00
5.778894633384209101e+01,1.741280595394586911e+06,4.426861215926401769e+02,2.096194723515817259e+03,4.789049446448293132e-04,8.039530279438968086e-03,0.000000000000000000e+00
5.879397142113154473e+01,1.698353464036715450e+06,4.399619108872957440e+02,2.086088444517880816e+03,4.796679266593019452e-04,6.832504200241290224e-03,0.000000000000000000e+00
5.979899650842102687e+01,1.657279232202697545e+06,4.373034928132028654e+02,2.076274754347211001e+03,4.804813585438259729e-04,7.284282803785695551e-03,0.000000000000000000e+00
6.080402159571050902e+01,1.618036858553164871e+06,4.347144545672596792e+02,2.066781498995756465e+03,4.813634995697662028e-04,7.899573188639992527e-03,0.000000000000000000e+00
6.180904668299996274e+01,1.579875227352702292e+06,4.321485650698742802e+02,2.057289391336700646e+03,4.821136719601834563e-04,6.717794012449743515e-03,0.000000000000000000e+00
6.281407177028944488e+01,1.543062848298008088e+06,4.296267900321952879e+02,2.047947072178267490e+03,4.828298118110329966e-04,6.413032608996026285e-03,0.000000000000000000e+00
6.381909685757892703e+01,1.508642570737806382e+06,4.272254512271853741e+02,2.039298745974368785e+03,4.838499261250101859e-04,9.135124030143278173e-03,0.000000000000000000e+00
